place_feature_id,road_feature_id,road_surface,road_length_in_place_km,road_length_total_km,road_length_share_of_road
175601,8325555,sealed,0.002066539522943712,1.1154146520431436,0.0018527096799009766
175601,8325562,sealed,1.1689532844451487,1.344465364260312,0.8694558562230235
175601,8326496,sealed,0.34975203705560726,0.3497691031161201,0.9999512076385227
175601,8328191,sealed,0.14353838965962107,0.1435856394830568,0.9996709293240895
175601,8328192,sealed,0.16345586018337316,0.1635286986576676,0.9995545829270805
175601,8328226,sealed,0.13901014073257034,0.1390902800758738,0.999423832181086
175601,8328227,sealed,0.1722229880638383,0.172238556212057,0.9999096128732086
175601,8328228,sealed,0.20347497197775274,0.203500672950767,0.9998737057099538
175601,8328229,sealed,0.27839586350370926,0.2784160234492179,0.9999275905701874
175601,8329725,sealed,0.07698848976475864,0.0769417216554616,1.0006078380921402
175601,8329771,sealed,0.11355408429391134,0.1135096761431135,1.000391227887408
175601,8329772,sealed,0.09323007245801454,0.0932518300129787,0.9997666795926565
175601,8329773,sealed,0.12158280360864553,0.1215157050773678,1.0005521799115185
175601,8329774,sealed,0.2128929542388532,0.2129027006187731,0.999954221435935
175601,8329775,sealed,0.1287826822942972,0.1288047766972333,0.9998284659660718
175601,8418454,sealed,0.7190714282449671,0.7190004595698142,1.0000987046311423
175700,3217439,sealed,0.0005751029932401981,1.744386700205938,0.0003296877883626967
175700,3218970,sealed,1.6579077810105851,3.754396626926352,0.441591005361594
175700,3234616,sealed,0.8122745842671802,0.8123426257234505,0.999916240445699
175700,3234617,sealed,0.6566358864260128,1.005984206427585,0.6527298164628593
175700,3234619,sealed,0.0012876489683134435,0.7248663998818559,0.001776394889490414
175700,3258161,sealed,0.515672015371027,0.5156640134108142,1.000015517779028
175700,3258166,sealed,0.23216555051339668,0.2321757096755774,0.9999562436475593
175700,3258173,sealed,0.8995718798713479,0.8995753148710725,0.9999961815318098
175700,3258174,sealed,0.30462223152443096,0.3046276183579915,0.999982316660618
175700,3258175,sealed,0.42729685488973373,0.4273249553938871,0.9999342409007509
175700,3258177,sealed,0.48175678683187473,0.4818141611821412,0.9998809201661368
175700,3258179,sealed,0.0005021065676747981,0.7848804304912081,0.0006397236421865692
175700,3258180,sealed,0.0008517796608352114,0.6025462580679164,0.001413633641285019
175700,3283268,sealed,0.5423393815210553,0.5424172590111721,0.9998564251250803
175700,3283279,sealed,0.1691618055018809,0.1691784614163037,0.9999015482568918
175700,3283280,sealed,0.19272583014672137,0.1927163713657029,1.0000490813569778
175700,3283328,sealed,0.14718579470050377,0.1471861808321683,0.9999973765766437
175700,3314413,sealed,0.10055350430590983,0.1005062548767739,1.0004701143147146
175700,3314414,sealed,0.10276488891274575,0.1027531181395689,1.0001145539268295
175700,3314417,sealed,0.19456589460063237,0.1945577067050908,1.000042084663107
175700,3314446,sealed,0.14417733426411855,0.1442119314939687,0.9997600945393926
175700,3314448,sealed,0.0955624916162366,0.0955674403732867,0.9999482171225811
175700,3314449,sealed,0.10597270816701806,0.1059398406780888,1.0003102467279439
175700,3314450,sealed,0.13983945348390014,0.1398010115705154,1.000274975931525
175700,3314517,sealed,0.05889557865517826,0.0589050718914327,0.9998388383894695
175700,3314520,sealed,0.0012730950975940146,0.0570124929896974,0.022330107505105466
175700,3314521,sealed,0.07147783762667631,0.0715054878582096,0.9996133131545356
175700,6064317,sealed,0.19814353247435443,0.1981404884181177,1.0000153631206878
175801,3234621,sealed,1.6962329476079154,1.69623274739159,1.0000001180358804
175801,3234622,sealed,0.2630803500837784,0.7257448849455491,0.36249700899168813
175801,3234623,sealed,1.1290665431941105,1.1290093936720071,1.0000506191732537
