geometry_id,layer_type,point1_latitude,point1_longitude,scatter_radius,heatmap_weight,scatter_fill_color_hex,crash_severity,crash_severity_code,crash_year,fatal_count,serious_injury_count,minor_injury_count,pedestrian,bicycle,motorcycle,speed_limit,tooltip_html
crash_24006,scatter,-37.78499,175.280939,25,4.0,#fb8861ee,Serious Crash,3,2008,0,1,0,,0,1,50,<div><strong>Serious Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 1 | Minor: 0</span></div>
crash_24007,scatter,-37.758364,175.277056,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_24008,scatter,-37.778371,175.272777,25,1.0,#51127cee,Non-Injury Crash,1,2005,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2005</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24009,scatter,-37.786191,175.298417,25,4.0,#fb8861ee,Serious Crash,3,2008,0,1,0,1,0,0,50,<div><strong>Serious Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 1 | Minor: 0</span></div>
crash_24010,scatter,-37.780789,175.283342,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_24011,scatter,-37.822279,175.273499,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24012,scatter,-37.788568,175.268332,25,1.0,#51127cee,Non-Injury Crash,1,2006,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2006</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24013,scatter,-37.783582,175.279647,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,1,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_24014,scatter,-37.781794,175.272405,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24015,scatter,-37.741719,175.25604,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24016,scatter,-37.774736,175.284609,25,1.0,#51127cee,Non-Injury Crash,1,2005,0,0,0,,1,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2005</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24017,scatter,-37.801172,175.255804,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24018,scatter,-37.791897,175.260167,25,1.0,#51127cee,Non-Injury Crash,1,2005,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2005</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24019,scatter,-37.791703,175.274435,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24020,scatter,-37.79774,175.286578,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,80,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 80 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24021,scatter,-37.765111,175.289739,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24022,scatter,-37.782369,175.29018,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24023,scatter,-37.783804,175.279847,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_24024,scatter,-37.750065,175.237068,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24025,scatter,-37.788217,175.264574,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,80,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 80 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24026,scatter,-37.785377,175.281439,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24027,scatter,-37.808135,175.280288,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24028,scatter,-37.795072,175.320712,25,4.0,#fb8861ee,Serious Crash,3,2008,0,1,0,,0,1,50,<div><strong>Serious Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 1 | Minor: 0</span></div>
crash_24029,scatter,-37.771228,175.263283,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24030,scatter,-37.750822,175.240848,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,0,1,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_24031,scatter,-37.769288,175.262486,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,1,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24032,scatter,-37.796236,175.233975,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24033,scatter,-37.794127,175.28331,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24034,scatter,-37.817587,175.282192,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,0,1,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_24035,scatter,-37.739081,175.289061,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,80,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 80 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24036,scatter,-37.776796,175.299159,25,2.0,#b5367aee,Minor Crash,2,2009,0,0,1,1,0,1,50,<div><strong>Minor Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_24037,scatter,-37.805093,175.259978,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24038,scatter,-37.805093,175.259978,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24039,scatter,-37.775134,175.241389,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,2,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 2</span></div>
crash_24040,scatter,-37.772456,175.269224,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24041,scatter,-37.77401,175.24031,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24042,scatter,-37.781127,175.304414,25,4.0,#fb8861ee,Serious Crash,3,2009,0,1,2,,0,0,80,<div><strong>Serious Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 80 km/h</span><br><span>Fatal: 0 | Serious: 1 | Minor: 2</span></div>
crash_24043,scatter,-37.775092,175.245032,25,1.0,#51127cee,Non-Injury Crash,1,2006,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2006</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24044,scatter,-37.771823,175.253867,25,2.0,#b5367aee,Minor Crash,2,2009,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_24045,scatter,-37.790015,175.299671,25,1.0,#51127cee,Non-Injury Crash,1,2006,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2006</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24046,scatter,-37.747118,175.233291,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,2,,0,0,60,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 2</span></div>
crash_24047,scatter,-37.781602,175.28884,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24048,scatter,-37.747444,175.233676,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,2,,0,0,80,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 80 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 2</span></div>
crash_24049,scatter,-37.740121,175.259022,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,80,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 80 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24050,scatter,-37.793799,175.277906,25,1.0,#51127cee,Non-Injury Crash,1,2005,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2005</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24051,scatter,-37.788538,175.277358,25,1.0,#51127cee,Non-Injury Crash,1,2006,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2006</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24052,scatter,-37.742347,175.255231,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24053,scatter,-37.803427,175.280961,25,1.0,#51127cee,Non-Injury Crash,1,2006,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2006</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24054,scatter,-37.804951,175.25375,25,2.0,#b5367aee,Minor Crash,2,2006,0,0,1,,1,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2006</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_24055,scatter,-37.79269,175.281653,25,1.0,#51127cee,Non-Injury Crash,1,2009,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24056,scatter,-37.801959,175.280905,25,1.0,#51127cee,Non-Injury Crash,1,2005,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2005</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24057,scatter,-37.723667,175.260859,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24058,scatter,-37.794943,175.260623,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24059,scatter,-37.708213,175.208518,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24060,scatter,-37.79397,175.285803,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_24061,scatter,-37.767044,175.263405,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24062,scatter,-37.775525,175.28108,25,2.0,#b5367aee,Minor Crash,2,2009,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_24063,scatter,-37.779222,175.282397,25,2.0,#b5367aee,Minor Crash,2,2009,0,0,1,1,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_24064,scatter,-37.772848,175.257758,25,2.0,#b5367aee,Minor Crash,2,2006,0,0,1,1,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2006</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_24065,scatter,-37.795275,175.296995,25,8.0,#fcffa4ee,Fatal Crash,4,2009,1,0,0,,0,1,50,<div><strong>Fatal Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 1 | Serious: 0 | Minor: 0</span></div>
crash_24066,scatter,-37.801731,175.236412,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24067,scatter,-37.781602,175.28884,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24068,scatter,-37.783951,175.273164,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24069,scatter,-37.766532,175.250142,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24070,scatter,-37.713642,175.210211,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,100,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 100 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24071,scatter,-37.735876,175.274495,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24072,scatter,-37.781096,175.273564,25,1.0,#51127cee,Non-Injury Crash,1,2005,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2005</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24073,scatter,-37.785038,175.277523,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24074,scatter,-37.767289,175.268941,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24075,scatter,-37.815629,175.276736,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24076,scatter,-37.78955,175.28326,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24077,scatter,-37.814076,175.282959,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24078,scatter,-37.775888,175.254297,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24079,scatter,-37.741986,175.255731,25,2.0,#b5367aee,Minor Crash,2,2009,0,0,1,1,0,0,80,<div><strong>Minor Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 80 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_24080,scatter,-37.80316,175.300272,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24081,scatter,-37.795012,175.251358,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24082,scatter,-37.791698,175.302062,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24083,scatter,-37.78018,175.298447,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_24084,scatter,-37.789764,175.31019,25,1.0,#51127cee,Non-Injury Crash,1,2006,0,0,0,,1,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2006</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24085,scatter,-37.783313,175.274461,25,1.0,#51127cee,Non-Injury Crash,1,2009,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24086,scatter,-37.775092,175.245032,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24087,scatter,-37.775408,175.245427,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_24088,scatter,-37.790455,175.292315,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
