geometry_id,layer_type,origin_geometry_id,origin_sa2_code,origin_sa2_name,origin_sa2_reference_name,destination_geometry_id,destination_sa2_code,destination_sa2_name,destination_sa2_reference_name,point1_latitude,point1_longitude,point2_latitude,point2_longitude,people_count,people_count_rank,arc_line_width_m,arc_opacity,arc_count_band,arc_count_band_sort_order,arc_source_color_value,arc_target_color_value,arc_base_color_hex,arc_source_color_rgba,arc_target_color_rgba,count_2023_work_at_home,count_2023_drive_a_private_car_truck_or_van,count_2023_drive_a_company_car_truck_or_van,count_2023_passenger_in_a_car_truck_van_or_company_bus,count_2023_public_bus,count_2023_train,count_2023_bicycle,count_2023_walk_or_jog,count_2023_ferry,count_2023_other,count_2023_total_stated,origin_has_geometry,destination_has_geometry,has_origin_point,has_destination_point,has_both_points,is_same_sa2,arc_is_valid,tooltip_html
sa2_od_179300__180300,arc,sa2_179300,179300,Claudelands,Claudelands,sa2_180300,180300,Melville South,Melville South,-37.77969482609143,175.2879175015278,-37.81527531387432,175.27817492307554,9,1621,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Claudelands (179300)</span><br><span>Destination SA2: Melville South (180300)</span><br><span>People count: 9</span></div>
sa2_od_179300__180601,arc,sa2_179300,179300,Claudelands,Claudelands,sa2_180601,180601,Hillcrest West (Hamilton City),Hillcrest West (Hamilton City),-37.77969482609143,175.2879175015278,-37.79533366314449,175.3132347697218,9,1622,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Claudelands (179300)</span><br><span>Destination SA2: Hillcrest West (Hamilton City) (180601)</span><br><span>People count: 9</span></div>
sa2_od_179300__180800,arc,sa2_179300,179300,Claudelands,Claudelands,sa2_180800,180800,Silverdale (Hamilton City),Silverdale (Hamilton City),-37.77969482609143,175.2879175015278,-37.79128986649212,175.32912390664603,9,1623,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Claudelands (179300)</span><br><span>Destination SA2: Silverdale (Hamilton City) (180800)</span><br><span>People count: 9</span></div>
sa2_od_179300__183200,arc,sa2_179300,179300,Claudelands,Claudelands,sa2_183200,183200,Cambridge Central,Cambridge Central,-37.77969482609143,175.2879175015278,-37.892818882834575,175.4784728568191,9,1624,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Claudelands (179300)</span><br><span>Destination SA2: Cambridge Central (183200)</span><br><span>People count: 9</span></div>
sa2_od_179401__179001,arc,sa2_179401,179401,Hamilton Central,Hamilton Central,sa2_179001,179001,Kirikiriroa,Kirikiriroa,-37.78937741033796,175.28276636339749,-37.78104233118879,175.27616726213907,9,1625,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton Central (179401)</span><br><span>Destination SA2: Kirikiriroa (179001)</span><br><span>People count: 9</span></div>
sa2_od_179501__178301,arc,sa2_179501,179501,Hamilton Lake North,Hamilton Lake North,sa2_178301,178301,Whitiora,Whitiora,-37.794736982320806,175.27422958426394,-37.777221001369945,175.26900516759136,9,1626,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton Lake North (179501)</span><br><span>Destination SA2: Whitiora (178301)</span><br><span>People count: 9</span></div>
sa2_od_179501__179202,arc,sa2_179501,179501,Hamilton Lake North,Hamilton Lake North,sa2_179202,179202,Ruakura,Ruakura,-37.794736982320806,175.27422958426394,-37.77785711805331,175.32118550208628,9,1627,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton Lake North (179501)</span><br><span>Destination SA2: Ruakura (179202)</span><br><span>People count: 9</span></div>
sa2_od_179501__179300,arc,sa2_179501,179501,Hamilton Lake North,Hamilton Lake North,sa2_179300,179300,Claudelands,Claudelands,-37.794736982320806,175.27422958426394,-37.77969482609143,175.2879175015278,9,1628,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton Lake North (179501)</span><br><span>Destination SA2: Claudelands (179300)</span><br><span>People count: 9</span></div>
sa2_od_179501__179801,arc,sa2_179501,179501,Hamilton Lake North,Hamilton Lake North,sa2_179801,179801,Hamilton West,Hamilton West,-37.794736982320806,175.27422958426394,-37.7968513709746,175.285748224969,9,1629,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton Lake North (179501)</span><br><span>Destination SA2: Hamilton West (179801)</span><br><span>People count: 9</span></div>
sa2_od_179501__183200,arc,sa2_179501,179501,Hamilton Lake North,Hamilton Lake North,sa2_183200,183200,Cambridge Central,Cambridge Central,-37.794736982320806,175.27422958426394,-37.892818882834575,175.4784728568191,9,1630,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton Lake North (179501)</span><br><span>Destination SA2: Cambridge Central (183200)</span><br><span>People count: 9</span></div>
sa2_od_179502__179600,arc,sa2_179502,179502,Hamilton Lake South,Hamilton Lake South,sa2_179600,179600,Peachgrove,Peachgrove,-37.803065450668925,175.2764442885721,-37.78010349937266,175.3007564353992,9,1631,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton Lake South (179502)</span><br><span>Destination SA2: Peachgrove (179600)</span><br><span>People count: 9</span></div>
sa2_od_179502__180300,arc,sa2_179502,179502,Hamilton Lake South,Hamilton Lake South,sa2_180300,180300,Melville South,Melville South,-37.803065450668925,175.2764442885721,-37.81527531387432,175.27817492307554,9,1632,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton Lake South (179502)</span><br><span>Destination SA2: Melville South (180300)</span><br><span>People count: 9</span></div>
sa2_od_179502__181600,arc,sa2_179502,179502,Hamilton Lake South,Hamilton Lake South,sa2_181600,181600,Lake Cameron,Lake Cameron,-37.803065450668925,175.2764442885721,-37.85237529186478,175.29365386548864,9,1633,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton Lake South (179502)</span><br><span>Destination SA2: Lake Cameron (181600)</span><br><span>People count: 9</span></div>
sa2_od_179600__173000,arc,sa2_179600,179600,Peachgrove,Peachgrove,sa2_173000,173000,Hamilton Park,Hamilton Park,-37.78010349937266,175.3007564353992,-37.74850674578431,175.33891362754153,9,1634,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Peachgrove (179600)</span><br><span>Destination SA2: Hamilton Park (173000)</span><br><span>People count: 9</span></div>
sa2_od_179600__173202,arc,sa2_179600,179600,Peachgrove,Peachgrove,sa2_173202,173202,Tamahere West,Tamahere West,-37.78010349937266,175.3007564353992,-37.82494659459755,175.3398282099439,9,1635,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Peachgrove (179600)</span><br><span>Destination SA2: Tamahere West (173202)</span><br><span>People count: 9</span></div>
sa2_od_179600__176101,arc,sa2_179600,179600,Peachgrove,Peachgrove,sa2_176101,176101,Te Manatu,Te Manatu,-37.78010349937266,175.3007564353992,-37.72632025464198,175.28151309120796,9,1636,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Peachgrove (179600)</span><br><span>Destination SA2: Te Manatu (176101)</span><br><span>People count: 9</span></div>
sa2_od_179600__178202,arc,sa2_179600,179600,Peachgrove,Peachgrove,sa2_178202,178202,Fairfield South (Hamilton City),Fairfield South (Hamilton City),-37.78010349937266,175.3007564353992,-37.7712378403082,175.28602774314282,9,1637,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Peachgrove (179600)</span><br><span>Destination SA2: Fairfield South (Hamilton City) (178202)</span><br><span>People count: 9</span></div>
sa2_od_179600__178301,arc,sa2_179600,179600,Peachgrove,Peachgrove,sa2_178301,178301,Whitiora,Whitiora,-37.78010349937266,175.3007564353992,-37.777221001369945,175.26900516759136,9,1638,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Peachgrove (179600)</span><br><span>Destination SA2: Whitiora (178301)</span><br><span>People count: 9</span></div>
sa2_od_179600__179801,arc,sa2_179600,179600,Peachgrove,Peachgrove,sa2_179801,179801,Hamilton West,Hamilton West,-37.78010349937266,175.3007564353992,-37.7968513709746,175.285748224969,9,1639,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Peachgrove (179600)</span><br><span>Destination SA2: Hamilton West (179801)</span><br><span>People count: 9</span></div>
sa2_od_179600__179901,arc,sa2_179600,179600,Peachgrove,Peachgrove,sa2_179901,179901,Greensboro,Greensboro,-37.78010349937266,175.3007564353992,-37.78565039177126,175.3100917546465,9,1640,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Peachgrove (179600)</span><br><span>Destination SA2: Greensboro (179901)</span><br><span>People count: 9</span></div>
sa2_od_179700__173000,arc,sa2_179700,179700,Hamilton East Village,Hamilton East Village,sa2_173000,173000,Hamilton Park,Hamilton Park,-37.79028168041858,175.29324652550554,-37.74850674578431,175.33891362754153,9,1641,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton East Village (179700)</span><br><span>Destination SA2: Hamilton Park (173000)</span><br><span>People count: 9</span></div>
sa2_od_179700__176101,arc,sa2_179700,179700,Hamilton East Village,Hamilton East Village,sa2_176101,176101,Te Manatu,Te Manatu,-37.79028168041858,175.29324652550554,-37.72632025464198,175.28151309120796,9,1642,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton East Village (179700)</span><br><span>Destination SA2: Te Manatu (176101)</span><br><span>People count: 9</span></div>
sa2_od_179700__177300,arc,sa2_179700,179700,Hamilton East Village,Hamilton East Village,sa2_177300,177300,Chartwell,Chartwell,-37.79028168041858,175.29324652550554,-37.75401118297503,175.27716939667835,9,1643,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton East Village (179700)</span><br><span>Destination SA2: Chartwell (177300)</span><br><span>People count: 9</span></div>
sa2_od_179700__178000,arc,sa2_179700,179700,Hamilton East Village,Hamilton East Village,sa2_178000,178000,Maeroa,Maeroa,-37.79028168041858,175.29324652550554,-37.77834857089125,175.26028849396485,9,1644,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton East Village (179700)</span><br><span>Destination SA2: Maeroa (178000)</span><br><span>People count: 9</span></div>
sa2_od_179700__179501,arc,sa2_179700,179700,Hamilton East Village,Hamilton East Village,sa2_179501,179501,Hamilton Lake North,Hamilton Lake North,-37.79028168041858,175.29324652550554,-37.794736982320806,175.27422958426394,9,1645,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton East Village (179700)</span><br><span>Destination SA2: Hamilton Lake North (179501)</span><br><span>People count: 9</span></div>
sa2_od_179700__180601,arc,sa2_179700,179700,Hamilton East Village,Hamilton East Village,sa2_180601,180601,Hillcrest West (Hamilton City),Hillcrest West (Hamilton City),-37.79028168041858,175.29324652550554,-37.79533366314449,175.3132347697218,9,1646,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton East Village (179700)</span><br><span>Destination SA2: Hillcrest West (Hamilton City) (180601)</span><br><span>People count: 9</span></div>
sa2_od_179700__182400,arc,sa2_179700,179700,Hamilton East Village,Hamilton East Village,sa2_182400,182400,Hautapu,Hautapu,-37.79028168041858,175.29324652550554,-37.87895329025276,175.4437044616068,9,1647,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton East Village (179700)</span><br><span>Destination SA2: Hautapu (182400)</span><br><span>People count: 9</span></div>
sa2_od_179700__184100,arc,sa2_179700,179700,Hamilton East Village,Hamilton East Village,sa2_184100,184100,Te Awamutu Central,Te Awamutu Central,-37.79028168041858,175.29324652550554,-38.01021033182885,175.32638878289671,9,1648,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton East Village (179700)</span><br><span>Destination SA2: Te Awamutu Central (184100)</span><br><span>People count: 9</span></div>
sa2_od_179801__179202,arc,sa2_179801,179801,Hamilton West,Hamilton West,sa2_179202,179202,Ruakura,Ruakura,-37.7968513709746,175.285748224969,-37.77785711805331,175.32118550208628,9,1649,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton West (179801)</span><br><span>Destination SA2: Ruakura (179202)</span><br><span>People count: 9</span></div>
sa2_od_179801__179501,arc,sa2_179801,179801,Hamilton West,Hamilton West,sa2_179501,179501,Hamilton Lake North,Hamilton Lake North,-37.7968513709746,175.285748224969,-37.794736982320806,175.27422958426394,9,1650,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton West (179801)</span><br><span>Destination SA2: Hamilton Lake North (179501)</span><br><span>People count: 9</span></div>
sa2_od_179801__181600,arc,sa2_179801,179801,Hamilton West,Hamilton West,sa2_181600,181600,Lake Cameron,Lake Cameron,-37.7968513709746,175.285748224969,-37.85237529186478,175.29365386548864,9,1651,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton West (179801)</span><br><span>Destination SA2: Lake Cameron (181600)</span><br><span>People count: 9</span></div>
sa2_od_179901__173000,arc,sa2_179901,179901,Greensboro,Greensboro,sa2_173000,173000,Hamilton Park,Hamilton Park,-37.78565039177126,175.3100917546465,-37.74850674578431,175.33891362754153,9,1652,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Greensboro (179901)</span><br><span>Destination SA2: Hamilton Park (173000)</span><br><span>People count: 9</span></div>
sa2_od_179901__173202,arc,sa2_179901,179901,Greensboro,Greensboro,sa2_173202,173202,Tamahere West,Tamahere West,-37.78565039177126,175.3100917546465,-37.82494659459755,175.3398282099439,9,1653,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Greensboro (179901)</span><br><span>Destination SA2: Tamahere West (173202)</span><br><span>People count: 9</span></div>
sa2_od_179901__173300,arc,sa2_179901,179901,Greensboro,Greensboro,sa2_173300,173300,Pukemoremore,Pukemoremore,-37.78565039177126,175.3100917546465,-37.79999568991564,175.42305317038878,9,1654,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Greensboro (179901)</span><br><span>Destination SA2: Pukemoremore (173300)</span><br><span>People count: 9</span></div>
sa2_od_179901__176202,arc,sa2_179901,179901,Greensboro,Greensboro,sa2_176202,176202,Rototuna South East,Rototuna South East,-37.78565039177126,175.3100917546465,-37.7347319572715,175.27359102128187,9,1655,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Greensboro (179901)</span><br><span>Destination SA2: Rototuna South East (176202)</span><br><span>People count: 9</span></div>
sa2_od_179901__178100,arc,sa2_179901,179901,Greensboro,Greensboro,sa2_178100,178100,Dinsdale South,Dinsdale South,-37.78565039177126,175.3100917546465,-37.79839006688951,175.2393146050042,9,1656,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Greensboro (179901)</span><br><span>Destination SA2: Dinsdale South (178100)</span><br><span>People count: 9</span></div>
sa2_od_179901__178301,arc,sa2_179901,179901,Greensboro,Greensboro,sa2_178301,178301,Whitiora,Whitiora,-37.78565039177126,175.3100917546465,-37.777221001369945,175.26900516759136,9,1657,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Greensboro (179901)</span><br><span>Destination SA2: Whitiora (178301)</span><br><span>People count: 9</span></div>
sa2_od_179901__179801,arc,sa2_179901,179901,Greensboro,Greensboro,sa2_179801,179801,Hamilton West,Hamilton West,-37.78565039177126,175.3100917546465,-37.7968513709746,175.285748224969,9,1658,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Greensboro (179901)</span><br><span>Destination SA2: Hamilton West (179801)</span><br><span>People count: 9</span></div>
sa2_od_179901__180000,arc,sa2_179901,179901,Greensboro,Greensboro,sa2_180000,180000,Hamilton East Cook,Hamilton East Cook,-37.78565039177126,175.3100917546465,-37.791352553138,175.30343133741732,9,1659,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Greensboro (179901)</span><br><span>Destination SA2: Hamilton East Cook (180000)</span><br><span>People count: 9</span></div>
sa2_od_179901__180200,arc,sa2_179901,179901,Greensboro,Greensboro,sa2_180200,180200,Hamilton East,Hamilton East,-37.78565039177126,175.3100917546465,-37.80128047699723,175.3007634124884,9,1660,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Greensboro (179901)</span><br><span>Destination SA2: Hamilton East (180200)</span><br><span>People count: 9</span></div>
